Date,MSFT,LMT
2021-08-18,280.13131846225,313.727601531587
2021-08-19,285.951127781935,311.466580959696
2021-08-20,293.264431215115,314.229073020294
2021-08-23,293.543859146027,314.387432437781
2021-08-24,291.587863629643,315.839060431407
2021-08-25,291.000101430138,315.619116796009
2021-08-26,288.186551229231,318.144069730377
2021-08-27,288.793584320523,318.469586310766
2021-08-30,292.522501881314,318.522372783262
2021-08-31,290.874840633523,318.830293872819
2021-09-01,290.826663404055,316.047839390438
2021-09-02,290.171453083296,317.279562871492
2021-09-03,290.161817637402,315.462992269937
2021-09-07,289.236814831624,309.437294664781
2021-09-08,289.265721169305,311.439952986495
2021-09-09,286.413629184824,309.198039024576
2021-09-10,284.929770517222,306.495336422264
2021-09-13,286.163107591592,306.87637318259
2021-09-14,288.861032441777,305.130693141096
2021-09-15,293.707661726217,305.77756950165
2021-09-16,294.093079561958,302.614078258943
2021-09-17,288.938116008925,302.153289618548
2021-09-20,283.571172646236,299.920236976638
2021-09-21,284.052944940912,297.78465885481
2021-09-22,287.695143488662,302.817888619117
2021-09-23,288.639417186226,305.00663466099
2021-09-24,288.437072822463,309.720856905024
2021-09-27,283.44591184962,313.123603787935
2021-09-28,273.184161973023,312.051384067018
2021-09-29,273.646663375912,310.403178545608
2021-09-30,271.642490630061,305.804153461672
2021-10-01,278.560740781607,308.19670986372
2021-10-04,272.789108691389,306.592810942347
2021-10-05,278.233135621227,308.152403263682
2021-10-06,282.424554584907,310.13733894538
2021-10-07,284.101122170379,311.723515226737
2021-10-08,284.101122170379,313.469195268231
2021-10-11,283.503724524981,316.420014830756
2021-10-12,282.202939329356,317.341592111545
2021-10-13,285.507897270833,320.567112594305
2021-10-14,291.713124426259,320.84181351454
2021-10-15,293.119899526712,323.987582117232
2021-10-18,296.087616861916,323.438180276761
2021-10-19,296.993348775907,328.817001521364
2021-10-20,296.203242212638,328.87016944141
2021-10-21,299.431116586967,330.651294762934
2021-10-22,297.889445244004,331.945047484041
2021-10-25,296.896994316971,333.478055845352
2021-10-26,298.804812603888,294.116072371671
2021-10-27,311.388704940822,293.256524330935
2021-10-28,312.525687556258,293.655283731277
2021-10-29,319.530656720845,294.479386491982
2021-11-01,317.362681394804,293.247663010928
2021-11-02,320.985609050766,289.153733167425
2021-11-03,321.823892843503,293.619838451246
2021-11-04,324.174941641521,297.297286254393
2021-11-05,323.808794697567,301.187405737722
2021-11-08,324.704891165664,302.862195219155
2021-11-09,323.702804792739,299.663258696418
2021-11-10,318.740550157577,299.184747416008
2021-11-11,320.31112783822,297.642877734689
2021-11-12,324.444734126539,300.451916177092
2021-11-15,323.818430143461,302.100121698503
2021-11-16,327.133023530831,301.612749098086
2021-11-17,327.354638786382,303.048282939314
2021-11-18,329.430047117918,303.128034819382
2021-11-19,331.206210527234,302.560910338897
2021-11-22,328.040006188889,305.697817621581
2021-11-23,325.964597857353,305.875044021733
2021-11-24,326.186618283517,304.45723282052
2021-11-26,318.242148251635,303.695159299868
2021-11-29,324.951026346602,302.374822618738
2021-11-30,319.120576894285,297.846688094863
2021-12-01,318.628270731921,293.46816663901
2021-12-02,318.058740073499,295.353611592449
2021-12-03,311.803555892867,298.284540240448
2021-12-06,314.87322961114,303.780031455447
2021-12-07,323.30035274338,303.074106567667
2021-12-08,323.348618053416,304.780836359642
2021-12-09,321.543495458079,307.032647394081
2021-12-10,330.655985992826,308.176424427446
2021-12-13,327.624924522582,308.775120218349
2021-12-14,316.948637942677,308.855542041007
2021-12-15,323.039720069187,307.765379556081
2021-12-16,313.627984612218,308.140681395154
2021-12-17,312.566147791432,307.515178330032
2021-12-20,308.811106670652,301.510348904862
2021-12-21,315.935066431926,304.503827859374
2021-12-22,321.640026078151,306.621602522715
2021-12-23,323.078332317216,310.088676655104
2021-12-27,330.569108434762,313.001733786958
2021-12-28,329.410740993904,316.102441838347
2021-12-29,330.086455334405,316.567101258152
2021-12-30,327.547700026525,315.950533951103
2021-12-31,324.651781424381,317.585777678493
2022-01-03,323.136250689258,316.64752308081
2022-01-04,317.595393097156,323.465506490638
2022-01-05,305.403575782129,320.025239632468
2022-01-06,302.990310280342,319.900139019444
2022-01-07,303.144759272456,321.812391247102
2022-01-10,303.366779698621,324.591412007857
2022-01-11,304.052147101128,325.386694476369
2022-01-12,307.22800450148,322.84893918359
2022-01-13,294.225329977852,326.316013315979
2022-01-14,299.437983461712,332.964217322417
2022-01-18,292.149921646315,336.467034487099
2022-01-19,292.806329862801,337.172959374879
2022-01-20,291.136350135565,335.207092598782
2022-01-21,285.759594597584,331.695339676027
2022-01-24,286.087798705827,333.598656145612
2022-01-25,278.481185844195,345.965745318877
2022-01-26,286.41600281407,349.602598854657
2022-01-27,289.437411222307,347.672475110853
2022-01-28,297.565289432325,351.309328646632
2022-01-31,300.190922298269,347.717153901218
2022-02-01,298.047942532682,345.822773189707
2022-02-02,302.584881676042,346.117653206121
2022-02-03,290.798492965315,348.226492111389
2022-02-04,295.325779046667,347.895869062682
2022-02-07,290.5089011051,350.585532242706
2022-02-08,293.993656489681,353.891762729778
