Date,MSFT_price,LMT_price,MSFT_return,LMT_return,Mkt-RF,SMB,HML,RF,MSFT_excess_return,LMT_excess_return
2016-07-21,49.4415719972915,196.243284058612,-0.0019674476837777677,-0.00985701484396373,-0.0038,-0.0005,-0.0003,0.0,-0.0019674476837777677,-0.00985701484396373
2016-07-22,50.1238302488671,198.691112855597,0.013799283154123376,0.012473439836309996,0.0048,0.0026,-0.0013,0.0,0.013799283154123376,0.012473439836309996
2016-07-25,50.2655981972464,197.386118954365,0.0028283542513694027,-0.006567953052738829,-0.0027,-0.0005,-0.0023,0.0,0.0028283542513694027,-0.006567953052738829
2016-07-26,50.2921796875675,196.722039217644,0.000528820729772006,-0.0033643689852097536,0.0013,0.0058,0.0054,0.0,0.000528820729772006,-0.0033643689852097536
2016-07-27,49.7871313714662,196.25872777342,-0.010042283298095867,-0.002355157795570828,-0.0014,0.0055,-0.0043,0.0,-0.010042283298095867,-0.002355157795570828
2016-07-28,49.8048523650136,196.559880212165,0.0003559352197897159,0.0015344664778051964,0.0019,-0.0048,-0.0033,0.0,0.0003559352197897159,0.0015344664778051964
2016-07-29,50.2212957133779,195.154502164685,0.008361501512186731,-0.007149872323706452,0.0017,-0.0005,0.0003,0.0,0.008361501512186731,-0.007149872323706452
2016-08-01,50.1326907456408,196.783814076874,-0.0017642907551167486,0.008348830768014182,-0.0016,0.002,-0.009,0.0,-0.0017642907551167486,0.008348830768014182
2016-08-02,50.1326907456408,198.451735276081,0.0,0.008475906451103965,-0.0069999999999999,-0.0056999999999999,0.0017,0.0,0.0,0.008475906451103965
2016-08-03,50.4782501198154,198.335907415025,0.006892895015906175,-0.000583657587548303,0.0045,0.0049,0.008,0.0,0.006892895015906175,-0.000583657587548303
2016-08-04,50.8503909843111,199.030874581362,0.007372301211162835,0.003503990656027689,0.0005,0.0009,-0.0038,0.0,0.007372301211162835,0.003503990656027689
2016-08-05,51.3554393004125,200.992226361911,0.009932043910089616,0.00985451018428396,0.0092,0.0039,0.01,0.0,0.009932043910089616,0.00985451018428396
2016-08-08,51.4440442681496,200.915007787874,0.0017253278122846272,-0.0003841868684909544,-0.0006,0.0002,0.005,0.0,0.0017253278122846272,-0.0003841868684909544
2016-08-09,51.5680912229815,201.27793508585,0.0024112986565620886,0.0018063722664221071,0.0005,-0.0003,-0.0028,0.0,0.0024112986565620886,0.0018063722664221071
2016-08-10,51.4086022810548,201.772133959689,-0.00309278350515374,0.0024553057622942465,-0.0029,-0.0044,-0.0018,0.0,-0.00309278350515374,0.0024553057622942465
2016-08-11,51.6566961907186,202.729644277752,0.004825922095828439,0.004745503252963079,0.0054,0.0014,0.0003,0.0,0.004825922095828439,0.004745503252963079
2016-08-12,51.3377183068651,203.972863319754,-0.006174957118353475,0.006132398872553235,-0.0006,0.0009,-0.0017,0.0,-0.006174957118353475,0.006132398872553235
